@relation 'music_genre_gold-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M31'

@attribute -0.133feature49-0.133feature50-0.133feature48-0.133feature51-0.133feature59... numeric
@attribute 0.206feature105+0.199feature106+0.188feature104+0.187feature107+0.179feature108... numeric
@attribute -0.186feature40-0.178feature39-0.178feature38-0.177feature41-0.173feature42... numeric
@attribute -0.257feature60-0.238feature1-0.231feature0-0.212feature29+0.178feature64... numeric
@attribute '0.294feature63+0.278feature62+0.24 feature1+0.238feature94+0.217feature93...' numeric
@attribute -0.309feature69-0.27feature70+0.251feature96-0.24feature100+0.229feature34... numeric
@attribute 0.255feature5-0.222feature6-0.217feature95-0.197feature62-0.184feature10... numeric
@attribute 0.312feature123+0.302feature92+0.279feature61-0.263feature109+0.257feature30... numeric
@attribute -0.296feature65-0.27feature96-0.234feature4-0.197feature108-0.193feature34... numeric
@attribute '0.252feature65-0.241feature9+0.231feature96+0.22 feature74-0.217feature99...' numeric
@attribute -0.297feature14-0.263feature13-0.249feature7+0.224feature8-0.209feature65... numeric
@attribute 0.306feature9-0.255feature16+0.245feature122-0.239feature15+0.237feature12... numeric
@attribute 0.366feature16-0.285feature6+0.274feature15-0.257feature11+0.244feature122... numeric
@attribute '-0.476feature7-0.282feature9+0.238feature71-0.211feature66+0.18 feature8...' numeric
@attribute '0.399feature12+0.3  feature10-0.259feature11-0.22feature9-0.207feature6...' numeric
@attribute -0.368feature15+0.355feature11-0.315feature10+0.196feature64-0.195feature7... numeric
@attribute -0.393feature8-0.304feature10-0.29feature9-0.227feature11-0.221feature16... numeric
@attribute 0.441feature11-0.42feature9-0.288feature14+0.242feature10+0.239feature16... numeric
@attribute -0.346feature14-0.333feature12-0.239feature13-0.196feature98-0.192feature67... numeric
@attribute 0.257feature12-0.248feature8-0.247feature34-0.242feature3-0.217feature16... numeric
@attribute -0.387feature8-0.277feature68+0.275feature16-0.27feature13-0.27feature7... numeric
@attribute -0.405feature13+0.285feature14-0.278feature69-0.232feature15-0.228feature67... numeric
@attribute -0.522feature15+0.382feature7+0.241feature16-0.218feature6+0.214feature14... numeric
@attribute '0.537feature16+0.335feature12-0.325feature14-0.22feature10+0.21 feature6...' numeric
@attribute '-0.305feature66-0.256feature70+0.25 feature65-0.227feature47+0.227feature9...' numeric
@attribute '0.383feature14-0.313feature13+0.294feature11+0.26 feature68-0.239feature9...' numeric
@attribute -0.329feature68-0.311feature95+0.267feature10+0.259feature12-0.239feature4... numeric
@attribute '0.441feature10+0.263feature6+0.25 feature70-0.24feature7+0.236feature68...' numeric
@attribute -0.274feature97-0.248feature98-0.246feature72-0.229feature4-0.229feature95... numeric
@attribute -0.339feature69+0.323feature95-0.311feature2-0.271feature100+0.263feature13... numeric
@attribute -0.324feature71-0.304feature6+0.281feature103-0.23feature35+0.218feature8... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
3.56507,1.746018,-3.335877,-2.823428,2.586779,-1.71502,-0.152161,0.926696,-0.568289,-0.614536,-1.089525,2.581934,-0.237507,-0.813024,0.404991,0.553688,0.172693,0.628013,0.434122,-0.884028,-0.890065,0.623038,0.798453,0.1432,0.235391,0.8036,-0.176717,1.362068,-0.637949,-0.164718,0.493271,6
2.483556,-4.720293,-1.413169,-1.756382,-0.600453,-0.312608,0.003258,0.321539,0.074117,-0.937832,-1.971176,0.325721,-1.223872,0.130804,-0.576167,-0.39191,0.584391,-0.589725,-0.074991,-0.386324,-0.165366,-1.417774,-0.727623,0.671993,0.218732,-0.148157,-0.002181,-0.947863,0.367742,-0.39539,-0.475575,6
-11.204744,2.24934,-1.121073,1.804927,1.346261,-2.378667,-1.230786,0.106538,0.297356,0.199106,0.432961,-0.706794,1.054935,-0.990822,-1.057536,-0.316033,0.20686,-0.546062,0.116628,0.315409,0.913146,-0.3103,-0.764675,0.259745,0.508981,-0.296124,-0.064651,-0.204998,0.388207,0.717561,-0.162759,1
9.484743,6.953362,6.740687,-6.362663,-0.615973,1.098168,-1.061165,6.230765,0.413212,-1.764436,2.002978,-1.835692,0.474655,0.358021,-1.396749,-0.156494,-2.422729,-2.452532,2.875487,-3.635299,2.88824,-0.64089,0.459662,0.282639,1.159425,0.729678,1.155096,-0.617362,0.677635,0.199278,0.019547,9
8.023123,2.311932,4.086815,-2.125443,0.134717,0.75559,0.511347,-0.335208,1.491219,1.633431,0.14454,2.664922,-2.042284,-0.832,-0.722903,0.390142,-0.14351,0.688054,-0.191923,-0.778117,0.031744,0.01978,0.659168,0.711858,0.379613,0.12723,0.557827,-0.321503,0.757656,0.359894,-1.025346,9
6.127069,-6.653243,0.333904,-1.701865,1.098832,0.667866,-1.216165,1.58959,0.000457,-1.120393,-1.009468,0.846001,-0.46802,-0.095839,0.751413,-0.494137,-0.3154,0.531863,-1.165637,-0.416139,-0.775169,0.404352,0.086884,0.173362,0.576437,-0.328787,0.629177,-0.421165,0.116638,-0.478159,0.072148,8
3.44729,2.308849,-1.818841,-3.431524,-1.06302,-3.457763,0.886263,0.000915,-0.66337,0.044704,-0.520445,-0.302766,-1.555082,1.827627,-0.752623,1.700599,0.630719,-0.170084,-0.150337,-0.367916,-1.176982,0.18223,-0.794206,-0.117813,-0.382207,-0.524346,0.613784,0.03745,-0.209034,0.549977,-0.208612,5
3.384311,-0.620234,-0.849459,0.037055,0.539982,-2.343918,-0.054381,0.330428,1.369935,0.385727,-1.071062,-0.000606,-0.263603,-0.869373,2.258639,-2.692339,1.328243,-2.682333,-0.563485,1.070862,0.625575,-0.102268,0.785639,-0.474558,0.599613,0.182221,-0.020108,-0.666759,0.353808,-1.268749,-0.552585,4
-13.685093,5.342811,-1.075509,1.69196,2.823982,2.58999,2.779005,1.090902,-3.206819,2.954155,-4.817864,-2.638631,-2.538981,0.848194,2.608938,0.407848,-2.192989,-0.302638,1.192929,2.448129,0.028565,-0.429256,-0.884454,-0.670671,1.69397,0.857874,-1.696554,-0.894408,0.099348,1.288707,0.711811,0
-2.328489,4.325877,-2.32858,3.047772,-1.165577,0.540565,-0.242629,0.969443,1.442422,0.519719,0.387702,-0.474653,0.904557,0.52808,0.254304,0.262906,-0.821827,0.87685,0.318611,-2.16211,-2.107325,0.271553,0.246686,-0.469682,-0.125672,-1.045694,-0.21024,0.037845,0.021905,-0.625572,-0.231756,2
-1.485546,-1.179786,2.030557,3.027557,-1.451904,-2.003963,0.911797,0.298847,-1.301453,0.916647,1.344704,0.990518,-0.241406,-0.123271,1.082676,-0.170822,0.378789,-0.066603,-0.38623,-0.693032,0.417196,0.338435,1.534308,0.057864,0.157606,0.111847,-0.313018,-0.495784,-0.029633,1.127383,-0.178808,4
-2.011818,0.164875,-0.86175,-0.643633,0.623878,-0.552791,-1.203442,0.287169,-0.731546,1.159887,-0.565713,0.760212,1.473751,-0.25564,-1.017305,-0.423043,0.261604,-2.171667,0.32731,1.07862,0.421797,0.342777,-0.633019,0.385685,-0.955614,-0.488424,-0.106455,-0.645314,0.230141,0.3716,-0.087743,3
-1.351164,-2.249166,1.612289,-2.075192,-1.213813,-1.593854,-2.092432,0.620261,-1.043423,1.469875,-0.473221,-0.030637,1.057157,0.09889,1.15538,0.32819,0.395479,1.381656,-0.2068,0.576319,-0.472257,0.544616,0.400766,-0.000608,0.1756,-0.514672,-0.33475,-0.150077,-0.260849,-0.357003,-0.018721,4
-5.626095,-1.02424,-3.014005,2.068484,3.592193,2.502873,-2.975023,1.79645,0.234053,0.00833,2.120599,0.97026,2.282917,-1.025198,-1.132491,-0.482907,-0.239739,-0.75391,-0.170218,1.116503,-1.00867,-0.820725,0.641942,0.267801,-0.360279,0.379677,-0.214133,2.169546,-0.18027,-0.656107,-0.394947,3
4.084238,-1.739137,-2.744549,0.319363,-0.3088,-1.014518,-0.98052,-0.260083,0.265181,0.122411,-0.019251,-1.495478,-0.972426,-0.048205,1.108758,-1.756437,-0.786976,0.037968,-0.563321,0.021636,-0.063299,0.645142,-0.084648,0.24085,0.065461,-0.218302,-0.430358,0.120805,1.19318,-0.482584,-0.96109,8
3.735025,-3.744864,-3.487334,-3.063437,0.197245,0.031838,-0.512707,0.419818,-0.594336,-1.335565,-1.443637,1.208416,-0.879634,-0.115329,0.687379,-0.49378,-0.455108,-0.528581,-0.572535,-0.760443,0.207029,-0.273432,0.236199,-0.146006,0.794433,-0.684533,0.349844,0.677531,0.997392,0.071325,0.32165,6
3.259245,-0.175887,0.376425,-1.790714,-4.428844,1.521136,-2.30768,-3.58333,0.010504,0.929392,0.71622,2.612754,-3.690084,-0.241642,-0.270671,-1.992098,-1.766426,-0.365418,-0.657321,-0.69624,-0.006123,0.136336,-1.145952,-1.348335,-0.742224,1.301909,-1.50199,0.200642,-0.436295,-0.337242,0.176217,5
7.871715,2.308347,4.281124,-3.860722,-0.431572,0.97992,1.93274,-0.367602,2.10201,1.775634,-0.043821,-0.441679,-0.018467,-2.219913,0.011609,0.088969,-0.763237,0.65194,1.182853,-0.122046,0.054846,0.575128,-0.244367,0.170647,0.715409,0.661808,0.524232,-0.682089,-0.509779,0.523296,-0.318504,9
-15.748307,-1.681343,2.068593,-0.699051,3.386075,-1.139187,-1.771176,0.824896,-0.464266,-0.570774,0.749566,1.091472,0.756018,-0.113275,-0.564989,0.104125,0.480435,-0.412849,0.321123,0.272899,-0.052925,0.601232,-0.333738,-0.36779,-0.565306,0.020214,0.055118,-0.220383,0.755845,0.368925,0.203485,1
9.110193,-1.584128,4.586635,-1.923891,1.420612,-0.80736,2.145925,-1.612243,1.160643,-0.282414,0.496548,0.864122,-0.035416,-0.476167,-0.189735,1.186898,-0.154601,-0.52266,1.530531,-0.121377,-0.237588,1.38284,-0.169143,-1.312247,1.077776,-0.88274,0.392991,-0.281213,0.540493,-0.230103,0.561924,9
5.323276,10.999465,6.690515,-3.737711,0.900971,-0.546988,-2.372099,3.609466,1.444692,-0.86116,3.627172,-0.341236,-0.139025,-0.372296,0.906327,1.884228,0.121369,1.567462,3.448161,-0.735742,2.842527,-0.787219,0.65184,-0.183731,0.257262,2.078084,-0.603712,-1.243752,-0.375964,0.61096,-0.750754,1
0.796825,-1.863129,-4.283419,3.759813,-0.915193,2.87509,1.019299,2.065405,1.4765,-0.232383,-0.309758,0.213285,-0.255435,0.967115,-1.003623,0.125562,0.597133,0.201644,-0.023136,-0.248485,0.267646,0.063618,-1.201252,0.306906,-0.656881,-0.936954,0.709479,-0.341869,-0.255039,-0.047508,0.379007,2
4.27038,-2.218896,-1.508081,-1.44995,0.078421,0.000892,0.946165,0.215382,-0.763028,0.279942,-0.408781,-0.56101,0.087066,0.85927,-0.43393,0.485837,-0.719994,0.031856,-1.118751,-0.692263,-0.004267,0.3568,0.004311,-0.022018,0.426918,0.545502,0.224794,-0.042817,-0.322696,0.529361,-0.457818,8
4.263536,5.661427,-2.020514,-2.866367,0.789273,1.22691,1.77314,-1.855134,-1.758316,-2.603841,2.022659,0.597923,2.040042,-1.728953,-0.0421,-1.317621,-0.526996,0.977707,-2.548341,2.07634,-1.214713,-0.302244,0.255745,0.70547,0.501759,-0.443615,1.045143,-0.633767,-0.581602,-0.1246,-0.583333,7
-15.512152,4.06227,0.145007,0.95002,-0.145481,-1.532715,1.055549,0.715492,2.262525,0.141252,-1.502869,0.721589,0.163506,0.31984,1.346133,-1.652523,1.407968,-0.504539,2.40652,2.349872,1.588144,1.357375,-0.789294,1.651155,0.916708,-0.832066,0.48756,1.130014,-0.075094,-0.963008,0.589204,2
0.92158,-2.552516,-2.673781,-0.16921,-0.32273,0.515862,0.839214,1.134537,0.331795,-1.318172,-0.243429,0.947382,0.827944,-0.252735,0.8028,-0.274974,-0.336811,-0.37544,0.783788,0.461322,-0.027002,0.419241,-0.689925,0.345722,-0.059633,0.015585,-0.227355,0.012629,-0.336305,0.501527,0.274545,3
3.706302,1.080786,0.682473,1.278053,1.385748,-0.491506,1.149536,2.209554,0.657461,-1.408202,-0.722456,1.692441,1.245281,-1.112506,-1.506344,1.744655,-0.902348,-1.282301,-0.375413,-0.445763,-0.803736,-0.276942,-2.318725,1.320013,-0.436169,0.200237,-1.434782,1.744636,-1.493339,0.966629,1.592267,5
-4.737577,-2.542751,-0.422639,-0.301798,1.354054,0.272499,0.418596,0.403369,-0.006271,-1.343194,0.385223,1.029195,0.181261,0.997217,-1.674546,-1.10772,-0.357328,-0.503304,0.732768,0.706098,1.218181,-0.087453,-0.676355,-0.220439,0.063601,-0.774499,0.105683,-1.27377,-0.813182,0.271409,-0.047246,3
-4.421155,-1.880718,2.242746,-3.063457,2.769641,-0.50974,0.849423,0.274966,1.115484,0.324348,0.910286,-1.621125,1.308561,0.337556,0.455215,-0.177322,-0.760874,0.807036,-0.151377,-0.089411,0.348199,0.189881,-0.652182,0.798683,-0.465514,-0.461543,-0.157363,-0.160649,-0.843965,-0.56817,0.123092,1
2.610803,-5.593773,0.579397,-2.198241,0.101561,-0.364663,0.414302,1.049341,-0.765569,-0.385397,-0.422921,-0.032509,0.335929,1.586984,1.151271,-0.525433,-0.108829,0.197775,-0.454101,0.246307,-0.06328,0.153106,0.163853,-0.962912,-0.102235,0.901743,0.93095,-0.246671,0.391736,-0.664633,-0.193691,8
-1.363163,-4.239071,3.800198,2.9953,-1.068848,0.383716,0.534322,0.366075,0.165632,0.274169,0.040804,-0.565758,-0.636396,-0.630433,0.500727,-0.485764,-1.170117,-0.311509,-1.006923,-0.536473,-0.279951,-0.670853,0.124601,-0.119312,-1.605353,-1.141895,-0.677407,-0.645839,-0.116572,0.107544,0.787463,8
-8.690688,-1.608906,3.821324,-1.60461,-1.024527,2.466365,-2.529176,-1.662462,0.022583,1.161865,2.09969,0.346562,0.807491,-0.046299,-0.044649,0.695566,0.446786,-0.752593,1.263295,-0.231232,1.168553,-0.273237,0.413744,0.856666,0.259088,-0.523598,0.410998,0.222185,-0.809365,-0.503516,-0.627682,1
1.788603,1.440251,-4.138007,0.272031,0.040414,0.151271,-1.247221,0.415048,1.037521,-1.346356,-0.946331,1.389625,1.18277,0.481102,1.237232,0.841063,-0.729937,-0.265678,-0.023673,-0.023824,-0.766957,0.197119,-0.04948,-1.422696,-0.01907,-0.676389,0.100871,-0.789099,0.946689,-0.68943,1.100095,2
0.283509,3.895981,-6.172732,-0.236892,-0.533489,-1.424498,5.078324,2.732507,-0.750001,-1.048814,2.586495,1.350383,2.159535,0.198586,0.879292,0.926414,1.103678,1.435711,-0.057391,0.339697,1.794041,-3.984757,-0.121416,-0.666915,1.945071,2.845213,-1.621328,1.120714,-0.180717,-1.037365,1.749927,0
0.829125,6.088171,-4.924115,0.758956,0.864538,-3.538694,0.11355,-1.217221,0.130036,0.219369,1.276938,-0.314862,-1.019887,-1.324736,0.007,-0.279415,0.193645,1.575175,0.667151,0.296822,-1.657467,-1.120413,1.089222,0.192233,0.335442,-1.467492,-0.455218,-0.523343,0.013849,0.190356,-1.219808,2
4.511304,-1.950926,-2.750744,-2.374263,0.570138,-1.567068,-0.145537,0.195135,0.089079,0.327409,-1.681225,-0.796011,0.317503,0.906548,-0.071605,-0.445257,1.118564,-0.401521,-0.22586,-0.567501,-0.022603,-0.733989,-0.771773,0.509507,-0.626271,-0.138413,-0.006112,-0.314381,0.751076,-0.4495,-0.440195,6
3.133302,8.638006,1.694433,-2.401773,-4.695415,0.014895,1.438276,-5.236416,-2.519221,-2.125008,-1.931785,-1.865193,-1.353916,0.087948,-1.673985,0.525963,0.35287,-0.547995,0.429953,-1.292173,-0.26048,0.677187,0.023226,1.004686,-1.707654,1.008561,0.66477,-1.201179,-0.759485,-0.796545,1.165701,7
-3.096157,-2.929611,-1.689316,-3.518951,1.825333,1.336639,-1.529551,0.103346,0.496395,0.403053,-0.177578,-0.127773,0.051548,0.891025,-0.03805,-0.984851,-0.850499,0.273361,0.443498,0.626522,-0.753091,-0.866747,0.905663,-0.65056,0.191761,-1.508249,-0.063136,0.371492,0.200047,-0.201543,0.476029,3
3.427924,-6.498432,0.567955,-1.215946,0.771553,-0.772073,0.004963,1.013122,0.236317,-0.994729,0.263945,0.940155,-0.317264,0.577731,0.797921,0.570863,-1.063485,0.251132,-1.082824,0.060938,-1.06421,0.868342,0.830372,-1.652196,-0.160025,0.18345,-0.008316,0.186634,0.786051,0.019114,0.432266,8
2.178047,-3.239084,-3.244622,-2.634129,3.266441,0.380763,0.243364,0.499423,0.750941,0.152706,0.258151,-0.810556,0.574539,0.317963,-0.228337,-0.907669,-0.117513,-0.141602,0.3446,-0.453349,0.480009,0.378838,0.8273,-0.403844,-0.663887,-0.19136,-0.00139,0.909412,-0.094102,-0.827439,0.084409,3
7.493272,5.162977,6.409921,2.588664,2.181287,0.302654,-5.793259,0.03031,1.040338,1.984643,-0.871372,-0.780605,0.268673,-0.916967,-0.244633,-1.040602,0.563874,1.636547,1.087026,0.504345,1.538793,-0.843069,1.343217,-0.740703,-0.871222,-1.500186,0.118244,2.005674,-0.174912,0.732731,-1.516908,7
0.456252,-1.500899,-4.61917,-1.105328,-0.873429,0.516809,1.702806,-1.099147,0.013611,0.265243,0.127749,-1.092994,0.135193,1.717069,-0.50534,0.151979,0.874008,-1.354429,-0.030512,-1.371774,0.470514,-0.95348,1.218613,0.654514,0.137921,0.137939,-0.597041,0.100021,-0.164008,0.846221,0.031143,3
7.106277,0.661853,1.721001,-3.089511,0.210931,1.588385,4.134614,-0.810809,1.033435,0.770296,1.214385,-0.018918,-0.712898,-1.267505,-0.413224,0.925062,0.329761,-0.065576,-0.313137,0.640402,-0.015234,0.510709,0.392188,-0.381609,-0.745208,0.722893,0.079514,0.39422,-0.195182,-0.45111,0.420732,9
-0.630604,-1.352161,-3.782957,-1.329947,-1.020961,0.802963,0.09747,-0.888587,1.301388,0.386624,-0.4593,-1.442281,1.224084,-0.821064,0.227273,0.307739,0.332686,-0.409795,0.253207,-0.420343,0.178721,0.381553,-0.332933,-0.58324,-0.583982,-0.795539,-1.067418,-1.305313,-0.605996,-0.575995,0.701958,0
-11.42001,0.666091,-0.109023,-1.201953,2.212068,-0.646968,-2.201366,-0.530378,0.892851,0.370236,-1.210921,0.264556,-1.708815,0.117235,-0.965661,-0.725281,0.579306,-0.655532,0.015811,0.763,0.338221,0.610386,1.339013,0.406802,1.024775,0.068634,0.15492,-0.493986,0.142027,-0.500517,-1.207032,1
4.021422,1.612723,0.534761,2.952701,0.792162,-0.89062,0.918256,0.356787,0.644436,0.380604,-1.392538,0.097296,0.588562,-0.646755,-1.342179,0.332197,-0.719816,-0.088369,-0.711499,-0.207591,0.447515,-0.703555,0.854882,0.715889,-0.37989,-0.934236,-0.54297,0.501183,0.810797,0.182423,0.415639,4
-5.401769,0.954022,-4.383222,2.576129,-0.951491,0.989485,-0.03317,0.946857,1.080352,0.532448,0.400279,-0.372369,1.098728,0.584498,-0.02275,-0.565235,0.480629,-0.387421,-0.563414,0.653951,-0.646548,-0.548223,-0.067237,-1.129933,1.008741,-0.081154,1.034072,-0.489083,0.829422,0.247442,0.969497,0
7.157743,-4.249833,4.578079,3.709911,0.456325,-0.229548,1.033866,-0.241356,-1.175655,-2.024126,-0.596486,-0.761543,-0.516171,-0.812806,-0.455207,-0.772058,-0.000847,-1.113779,-0.359806,-0.020196,-1.125052,1.469164,0.088686,-1.151269,0.606308,-0.308379,0.363016,-0.094988,0.707146,-0.093904,-0.780678,7
-8.455698,0.293707,0.562077,-2.034141,2.228274,-0.145577,-1.125537,0.406819,0.213388,0.594828,0.357562,0.656604,0.920995,1.081387,0.051238,1.192344,-0.244493,-0.777479,-0.058907,0.94116,0.486372,0.568219,-0.013973,0.456211,0.007038,0.116815,0.343831,0.024384,-0.726856,-0.095652,0.659217,1
2.094255,-0.957656,-1.062896,-0.023222,-1.236613,-0.219266,2.557868,-0.865039,-0.540023,0.227378,-0.167872,-1.005887,-0.468467,-0.340938,1.149362,-0.739808,-0.28346,-0.278421,0.388612,0.096294,0.359962,0.166285,-0.526867,-0.450685,-0.337725,0.218058,-0.842349,0.44664,0.367645,0.396825,0.551045,5
7.509176,-2.746161,5.252176,4.428975,-1.19684,4.028123,-2.154888,0.801319,-0.599266,0.510358,0.277356,1.148984,-1.050495,2.518829,0.37881,-0.574685,1.559594,0.636221,-2.7078,0.040627,2.100504,0.164155,-1.523548,-0.030306,2.102392,-0.4351,0.698749,0.324524,-0.43978,1.038082,0.284137,7
5.625641,-2.085456,0.85262,3.77087,1.125313,-1.993709,-0.016681,1.343546,1.096034,0.236064,-0.045184,-0.553407,0.29619,-0.679948,-0.630606,-0.081071,-1.900628,-0.130419,-0.280234,-0.000619,0.37512,-1.3403,-0.091826,1.145589,0.193836,-0.075528,-0.167587,-0.601543,-0.068618,-0.022703,-0.138558,4
3.627524,0.935389,1.851797,1.883452,2.162667,-0.340055,-0.612899,0.354677,-1.605477,-1.789543,-0.748199,-1.673845,2.396274,-0.275453,0.719972,-0.943983,-0.250417,0.023412,0.107968,1.098447,-0.861631,0.719526,-1.926413,-0.87345,-0.693127,0.914336,0.880495,0.54468,-0.331139,0.883985,-0.710592,7
3.392234,4.123284,0.685197,-0.375073,-1.651795,2.158132,-2.692591,-3.732349,-3.050576,-2.99277,0.19663,1.600111,0.765772,-0.903205,-0.037851,-0.347512,-1.430924,-0.635991,-1.085221,0.990986,0.948169,-0.253892,0.230004,-0.110978,1.31005,0.302092,0.269022,-0.295359,0.69372,0.340258,-1.360608,7
-13.866321,-5.477253,2.473259,3.686902,-1.585262,1.621323,0.085532,1.481913,0.550424,-0.99019,0.310312,-0.377446,-1.033168,-0.345715,-1.058094,0.067986,-1.182015,-0.192676,0.327145,0.892624,-0.460168,-1.784648,0.02837,0.051185,0.321365,1.305623,0.38088,-0.468728,-0.071992,-1.064535,-1.06927,0
6.365438,-1.666506,2.9615,2.748593,0.1429,-0.229466,-1.006018,-0.329814,-1.598128,-2.898663,0.141463,-0.535055,1.108892,-0.492694,0.538224,0.461992,-0.419876,1.581214,-0.04187,1.863594,-0.034571,0.53844,-1.498112,0.324221,1.608965,0.461199,-0.112583,0.374959,1.020487,0.062014,-0.974422,7
5.21788,0.668558,-0.100744,4.882961,-0.020956,0.617306,-0.023252,1.492321,1.61869,1.006244,-1.328944,0.63258,0.999215,0.028269,-0.84824,0.862401,0.074549,0.022969,-0.206318,-0.384874,2.1158,-0.263314,-0.279422,0.126193,-0.525511,-0.479017,-1.795387,0.377414,0.487047,0.005393,0.173834,4
0.559099,5.794668,-6.89425,1.688883,-6.924373,3.306321,-0.562649,-2.186284,0.255547,0.147804,-0.462267,-0.465117,0.532815,1.860335,0.15215,0.156064,2.296942,0.593213,-2.336389,0.620682,-0.495635,-0.302395,-0.321596,-0.503133,1.350831,1.244104,-3.67882,1.227049,1.475384,-3.217454,-1.776811,3
0.498635,-5.027574,0.081205,2.737075,-3.861486,0.370495,-1.370386,1.404735,-0.210232,1.08547,-0.639984,0.257924,-0.049231,-0.157598,-0.63457,2.047829,0.71259,0.250577,0.404063,-0.537258,-0.423247,-0.335259,0.851157,0.513802,0.876764,0.175309,-0.325842,-0.517192,0.346025,-0.631684,-0.011042,6
-1.016624,0.85822,-3.776156,-1.80222,-0.351102,0.150106,0.68099,-0.743525,0.963262,-0.067446,0.542414,0.121194,0.318648,0.934027,0.014419,-1.349429,-0.588531,-0.518054,0.042997,0.934788,-0.610834,-0.113452,0.446991,0.521817,-0.247524,0.444426,-0.023953,-0.104849,-0.309247,0.131536,0.06633,3
-16.283627,-1.678538,0.280619,1.255148,-0.935992,1.404322,-3.148423,-1.664012,1.157804,0.183542,0.673638,-2.470552,0.023441,-2.112513,-0.519348,-1.396462,0.400019,-1.89694,-1.823107,0.917466,0.137778,-2.179008,0.113304,-0.913986,0.331956,0.634877,0.858796,-0.550504,0.325973,-0.695317,0.01159,0
7.188162,-1.736652,1.656972,-2.623072,-0.788113,1.756737,3.619732,-1.293237,0.517667,0.827124,0.181794,-0.027619,-0.448959,-0.46847,-0.159687,-0.65116,-0.072609,-0.262186,-0.278479,-0.512212,0.857418,0.001075,-0.067338,-0.041442,0.083764,-0.822433,0.900524,-0.266323,-0.168863,-0.308479,-0.294036,9
9.557989,-2.327311,4.863043,0.094005,1.293922,-0.1196,1.663805,-0.036974,1.082928,0.427535,-0.566874,-0.39523,-0.073952,-0.232733,-0.171515,-0.285834,-0.250073,-0.708138,0.69797,0.505458,-0.856275,-0.016106,0.231545,-1.730498,1.427226,-0.970115,0.859792,0.959614,1.484886,-0.068297,0.313585,9
7.424386,-1.208325,3.399314,4.628172,1.79503,2.783131,3.593204,2.026576,-1.596039,1.718895,1.69479,-0.296545,-0.249243,1.669478,-1.088899,-0.811126,-0.641966,1.419453,-1.709853,-0.226465,1.287925,0.160031,-0.650583,0.665829,-1.107199,-0.286115,-0.344897,0.704149,0.971939,-0.205646,1.315167,7
4.016486,2.037461,0.781361,4.57605,0.511679,-3.286235,-0.567608,0.429192,0.114232,-0.229089,-0.8448,-0.244626,-0.425958,-0.309328,0.695371,-0.602551,0.615976,0.32234,0.34476,0.67656,1.001022,1.000748,-0.055494,-0.682236,-0.408818,-0.387398,-0.548965,-0.542644,-0.632404,-0.527476,0.554441,4
-1.793288,-0.625248,-2.435272,0.758915,-0.294936,-0.047798,0.556509,-0.184154,0.012503,-0.112584,1.619892,0.610092,-0.099619,0.440716,0.150044,0.944838,-0.57481,-0.796124,-1.084763,0.526133,0.829999,0.52977,0.045445,0.579504,0.47404,0.372365,0.556059,-1.025886,-1.039308,0.244936,0.368218,1
-9.309681,-2.793457,2.029831,-1.854386,3.88638,1.503067,-0.78201,1.338466,0.878456,0.32409,-0.062392,-0.900235,0.781387,-0.717747,-0.439341,-0.335171,-0.201539,0.554346,0.515165,-0.059875,-0.240463,0.956834,-0.372427,0.738293,-1.647622,-0.469994,-0.641013,0.702845,-0.03637,0.136294,-0.484511,1
4.968204,-4.948834,0.330246,0.597338,-0.232336,0.255559,0.290322,-0.490669,0.156344,-0.263603,0.400792,-0.634558,-0.894723,0.659459,-0.486935,0.092794,-0.199376,0.100103,0.119752,-0.92515,0.537013,0.403288,0.585392,1.047672,0.26171,0.83838,0.028018,-0.274416,-0.845599,0.297117,0.135952,8
4.512151,-1.285075,2.477598,-4.060072,1.021499,1.844387,2.276924,0.086807,0.202453,0.45062,-0.074834,-0.377624,0.779046,-1.056333,-0.114821,-0.139245,-0.842325,-0.630104,-0.456951,-0.981226,-0.808686,-0.776816,0.431927,-0.500253,-0.228803,-0.76367,-0.466834,0.235981,-0.213953,-0.57533,-0.313667,9
-1.487321,0.593487,2.097102,4.495145,0.044253,-1.858069,-1.256533,1.327225,0.689479,-0.101067,-3.04195,1.953636,-1.949417,2.041303,-0.285823,-0.346529,0.986091,-0.011978,-0.245063,0.0509,0.567741,0.43103,0.551237,-1.414518,-1.317847,-0.422677,-0.683757,-0.418483,0.632555,0.392978,-1.398675,5
7.078663,-1.396819,0.60665,-2.08299,-0.685908,1.293172,3.02966,-1.834829,0.813275,0.376152,-0.350242,-0.236425,-0.880335,-1.092618,-0.656419,0.560739,0.459006,-0.080219,-0.616481,0.665184,-0.126249,0.667665,0.678393,-0.366123,-0.733417,0.417587,0.544687,0.291591,0.588521,-0.199894,-0.309503,9
-8.315317,3.324415,-1.926799,0.66874,-1.024396,0.220929,-1.430969,-1.357198,-0.848126,-0.280948,-1.39787,0.453943,0.146424,-1.244157,1.258305,2.18,0.936035,0.309262,-0.209041,-2.054884,0.637323,-1.031637,-0.637067,-0.749255,-0.668493,0.723842,0.546722,-1.030357,0.521068,-0.25831,0.569859,0
