object,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
5795,3.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,2.0,1.0,3.0,3.0,5.0,0.0
5796,3.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,5.0,1.0,0.0,2.0,1.0,3.0,3.0,4.0,3.0
5797,3.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,2.0,1.0,3.0,3.0,4.0,0.0
5798,2.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,3.0,4.0
5799,2.0,2.0,7.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,,3.0,2.0,7.0,5.0,0.0,2.0,1.0,1.0,7.0,4.0,1.0
5800,2.0,2.0,9.0,1.0,6.0,2.0,0.0,1.0,10.0,0.0,,2.0,1.0,7.0,8.0,0.0,2.0,1.0,1.0,7.0,4.0,6.0
5801,2.0,2.0,0.0,1.0,4.0,2.0,0.0,1.0,2.0,1.0,,2.0,2.0,5.0,7.0,0.0,2.0,1.0,1.0,7.0,4.0,3.0
5802,3.0,3.0,8.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,3.0,0.0
5803,3.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,5.0,0.0
5804,3.0,0.0,0.0,1.0,6.0,2.0,1.0,1.0,10.0,0.0,0.0,3.0,3.0,7.0,0.0,0.0,2.0,1.0,1.0,7.0,4.0,1.0
5805,2.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,3.0,0.0
5806,3.0,3.0,1.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,4.0
5807,3.0,3.0,7.0,0.0,6.0,2.0,0.0,0.0,9.0,0.0,,3.0,3.0,6.0,6.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
5808,2.0,3.0,1.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,3.0,4.0
5809,3.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,6.0
5810,2.0,2.0,0.0,1.0,4.0,2.0,0.0,1.0,2.0,1.0,,3.0,2.0,5.0,5.0,0.0,2.0,1.0,1.0,7.0,4.0,6.0
5811,3.0,3.0,8.0,0.0,4.0,2.0,0.0,0.0,7.0,1.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0
5812,3.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,3.0,0.0
5813,3.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,0.0
5814,3.0,0.0,2.0,1.0,6.0,2.0,1.0,1.0,10.0,0.0,0.0,3.0,3.0,7.0,0.0,0.0,2.0,1.0,1.0,7.0,4.0,1.0
5815,2.0,2.0,0.0,1.0,8.0,2.0,0.0,1.0,2.0,1.0,,2.0,2.0,5.0,5.0,0.0,2.0,1.0,1.0,7.0,4.0,1.0
5816,4.0,2.0,7.0,0.0,6.0,2.0,0.0,0.0,9.0,0.0,,3.0,3.0,7.0,6.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
5817,2.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,,2.0,3.0,7.0,7.0,0.0,2.0,1.0,1.0,7.0,4.0,1.0
5818,3.0,3.0,8.0,0.0,4.0,2.0,0.0,0.0,7.0,1.0,0.0,3.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,3.0,0.0
5819,2.0,2.0,7.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,,3.0,2.0,5.0,5.0,0.0,2.0,1.0,1.0,7.0,4.0,1.0
5820,2.0,3.0,0.0,0.0,6.0,2.0,0.0,0.0,10.0,0.0,,3.0,3.0,6.0,6.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
5821,3.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,2.0,1.0,3.0,3.0,4.0,3.0
5822,2.0,3.0,8.0,0.0,4.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,4.0
5823,3.0,3.0,7.0,0.0,6.0,2.0,0.0,0.0,10.0,0.0,,3.0,3.0,6.0,6.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
5824,3.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,1.0,5.0,0.0,2.0,1.0,3.0,3.0,4.0,6.0
5825,3.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,2.0,1.0,3.0,3.0,4.0,6.0
5826,3.0,2.0,7.0,0.0,6.0,2.0,0.0,0.0,9.0,0.0,,3.0,3.0,6.0,7.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
5827,3.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0
5828,4.0,3.0,0.0,0.0,6.0,2.0,0.0,0.0,9.0,0.0,,3.0,3.0,6.0,7.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
5829,3.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,5.0,6.0
5830,2.0,3.0,8.0,0.0,4.0,2.0,0.0,0.0,10.0,1.0,0.0,3.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,3.0,0.0
5831,2.0,2.0,0.0,1.0,8.0,2.0,0.0,1.0,2.0,1.0,,3.0,2.0,5.0,5.0,0.0,2.0,1.0,1.0,7.0,4.0,3.0
5832,3.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,5.0,0.0
5833,3.0,2.0,8.0,0.0,6.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,2.0,5.0,4.0,4.0,0.0
5834,2.0,2.0,0.0,1.0,8.0,2.0,0.0,1.0,2.0,1.0,,2.0,3.0,5.0,5.0,0.0,2.0,1.0,1.0,7.0,4.0,6.0
5835,3.0,2.0,8.0,1.0,6.0,2.0,0.0,1.0,10.0,0.0,,3.0,0.0,7.0,7.0,0.0,2.0,1.0,2.0,3.0,4.0,6.0
5836,2.0,2.0,8.0,1.0,6.0,2.0,0.0,1.0,3.0,0.0,,3.0,0.0,7.0,7.0,0.0,2.0,1.0,2.0,3.0,5.0,6.0
5837,2.0,2.0,0.0,1.0,4.0,2.0,0.0,1.0,2.0,1.0,,3.0,3.0,5.0,7.0,0.0,2.0,1.0,1.0,7.0,4.0,3.0
5838,3.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,3.0,4.0
5839,2.0,2.0,6.0,1.0,6.0,2.0,0.0,1.0,10.0,0.0,,3.0,0.0,7.0,7.0,0.0,2.0,1.0,2.0,3.0,4.0,6.0
5840,3.0,3.0,8.0,0.0,6.0,2.0,0.0,0.0,10.0,0.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,2.0,5.0,4.0,4.0,0.0
5841,2.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,5.0,1.0,0.0,2.0,1.0,3.0,3.0,4.0,6.0
5842,3.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0
5843,3.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,2.0,1.0,3.0,3.0,5.0,3.0
5844,2.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,2.0,1.0,3.0,3.0,4.0,0.0
5845,3.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,2.0,1.0,3.0,3.0,5.0,6.0
5846,2.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,3.0,0.0
5847,3.0,2.0,4.0,1.0,6.0,2.0,0.0,1.0,8.0,0.0,,3.0,0.0,7.0,7.0,0.0,2.0,1.0,2.0,3.0,4.0,6.0
5848,3.0,3.0,8.0,0.0,4.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,3.0,0.0
5849,4.0,3.0,0.0,0.0,6.0,2.0,0.0,0.0,10.0,0.0,,3.0,3.0,6.0,6.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
5850,2.0,2.0,0.0,1.0,8.0,2.0,0.0,1.0,2.0,1.0,,2.0,2.0,5.0,7.0,0.0,2.0,1.0,1.0,7.0,4.0,6.0
5851,2.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,3.0,0.0
5852,3.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,2.0,1.0,3.0,3.0,5.0,0.0
5853,0.0,3.0,8.0,0.0,6.0,2.0,0.0,0.0,10.0,0.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,2.0,5.0,4.0,4.0,2.0
5854,2.0,2.0,0.0,1.0,4.0,2.0,0.0,1.0,2.0,1.0,,3.0,2.0,5.0,7.0,0.0,2.0,1.0,1.0,7.0,4.0,6.0
5855,0.0,3.0,1.0,0.0,6.0,2.0,0.0,0.0,10.0,0.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,2.0,5.0,4.0,4.0,2.0
5856,3.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,2.0,1.0,3.0,3.0,5.0,0.0
5857,2.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,5.0,6.0
5858,2.0,2.0,7.0,0.0,6.0,2.0,0.0,0.0,9.0,0.0,,3.0,3.0,7.0,7.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
5859,4.0,3.0,1.0,0.0,6.0,2.0,0.0,0.0,10.0,0.0,,3.0,3.0,6.0,6.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
5860,2.0,2.0,0.0,1.0,4.0,2.0,0.0,1.0,2.0,1.0,,2.0,3.0,5.0,7.0,0.0,2.0,1.0,1.0,7.0,4.0,1.0
5861,2.0,3.0,7.0,0.0,6.0,2.0,0.0,0.0,9.0,0.0,,3.0,3.0,6.0,6.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
5862,3.0,3.0,1.0,0.0,6.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,2.0,5.0,4.0,4.0,2.0
5863,3.0,3.0,0.0,0.0,6.0,2.0,0.0,0.0,10.0,0.0,,3.0,3.0,7.0,7.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
5864,2.0,2.0,7.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,,3.0,2.0,5.0,5.0,0.0,2.0,1.0,1.0,7.0,4.0,3.0
5865,3.0,2.0,1.0,0.0,6.0,2.0,0.0,0.0,10.0,0.0,,3.0,3.0,6.0,6.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
5866,2.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,10.0,1.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,3.0,4.0
5867,3.0,3.0,1.0,0.0,6.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,2.0,5.0,4.0,4.0,0.0
5868,2.0,2.0,0.0,1.0,8.0,2.0,0.0,1.0,2.0,1.0,,3.0,2.0,5.0,7.0,0.0,2.0,1.0,1.0,7.0,4.0,1.0
5869,2.0,2.0,7.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,,2.0,3.0,7.0,7.0,0.0,2.0,1.0,1.0,7.0,4.0,1.0
5870,3.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,5.0,0.0
5871,2.0,2.0,0.0,1.0,4.0,2.0,0.0,1.0,2.0,1.0,,3.0,2.0,7.0,5.0,0.0,2.0,1.0,1.0,7.0,4.0,1.0
5872,2.0,2.0,0.0,1.0,8.0,2.0,0.0,1.0,2.0,1.0,,2.0,2.0,7.0,5.0,0.0,2.0,1.0,1.0,7.0,4.0,6.0
5873,3.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,4.0
5874,2.0,2.0,5.0,0.0,6.0,2.0,0.0,0.0,10.0,0.0,,3.0,3.0,6.0,7.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
5875,2.0,2.0,6.0,1.0,6.0,2.0,0.0,1.0,8.0,0.0,,3.0,0.0,7.0,7.0,0.0,2.0,1.0,2.0,3.0,5.0,6.0
5876,3.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,5.0,0.0,2.0,1.0,3.0,3.0,5.0,3.0
5877,2.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0
5878,2.0,2.0,0.0,1.0,8.0,2.0,0.0,1.0,2.0,1.0,,3.0,2.0,7.0,5.0,0.0,2.0,1.0,1.0,7.0,4.0,1.0
5879,3.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,4.0
5880,2.0,3.0,1.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0
5881,2.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,5.0,0.0,2.0,1.0,3.0,3.0,5.0,0.0
5882,0.0,3.0,8.0,0.0,6.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,2.0,5.0,4.0,4.0,0.0
5883,4.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,9.0,0.0,,3.0,3.0,6.0,6.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
5884,2.0,2.0,7.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,,2.0,2.0,7.0,7.0,0.0,2.0,1.0,1.0,7.0,4.0,6.0
5885,3.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,3.0
5886,2.0,2.0,1.0,0.0,6.0,2.0,0.0,0.0,10.0,0.0,,3.0,3.0,6.0,7.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
5887,2.0,3.0,1.0,0.0,4.0,2.0,0.0,0.0,7.0,1.0,0.0,3.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0
5888,3.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,4.0
5889,3.0,3.0,1.0,0.0,4.0,2.0,0.0,0.0,7.0,1.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,3.0,4.0
5890,3.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,5.0,6.0
5891,2.0,2.0,0.0,1.0,4.0,2.0,0.0,1.0,2.0,1.0,,3.0,3.0,7.0,5.0,0.0,2.0,1.0,1.0,7.0,4.0,3.0
5892,3.0,3.0,8.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,4.0
5893,4.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,9.0,0.0,,3.0,3.0,7.0,7.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
5894,2.0,3.0,7.0,0.0,6.0,2.0,0.0,0.0,10.0,0.0,,3.0,3.0,6.0,6.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
5895,2.0,2.0,8.0,1.0,6.0,2.0,0.0,1.0,7.0,0.0,,3.0,0.0,7.0,7.0,0.0,2.0,1.0,2.0,3.0,4.0,6.0
5896,3.0,3.0,1.0,0.0,4.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,3.0,4.0
5897,3.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,3.0,4.0
5898,3.0,3.0,7.0,0.0,6.0,2.0,0.0,0.0,9.0,0.0,,3.0,3.0,7.0,7.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
5899,3.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,1.0,5.0,0.0,2.0,1.0,3.0,3.0,5.0,0.0
5900,2.0,2.0,0.0,1.0,8.0,2.0,0.0,1.0,2.0,1.0,,2.0,2.0,5.0,7.0,0.0,2.0,1.0,1.0,7.0,4.0,1.0
5901,3.0,3.0,8.0,0.0,6.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,2.0,5.0,4.0,4.0,0.0
5902,3.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,5.0,6.0
5903,2.0,0.0,0.0,1.0,6.0,2.0,1.0,1.0,10.0,0.0,0.0,3.0,3.0,7.0,0.0,0.0,2.0,1.0,1.0,7.0,4.0,1.0
5904,3.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,5.0,6.0
5905,2.0,3.0,8.0,0.0,4.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,3.0,4.0
5906,2.0,3.0,1.0,0.0,6.0,2.0,0.0,0.0,10.0,0.0,,3.0,3.0,6.0,6.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
5907,2.0,3.0,5.0,0.0,6.0,2.0,0.0,0.0,10.0,0.0,,3.0,3.0,7.0,6.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
5908,2.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0
5909,3.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,2.0,1.0,3.0,3.0,5.0,3.0
5910,2.0,3.0,8.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,3.0,0.0
5911,2.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,2.0,1.0,3.0,3.0,4.0,3.0
5912,3.0,3.0,8.0,0.0,4.0,2.0,0.0,0.0,7.0,1.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,3.0,4.0
5913,4.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,10.0,0.0,,3.0,3.0,6.0,6.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
5914,2.0,2.0,5.0,0.0,6.0,2.0,0.0,0.0,9.0,0.0,,3.0,3.0,7.0,7.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
5915,3.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,5.0,0.0
5916,3.0,2.0,1.0,0.0,6.0,2.0,0.0,0.0,9.0,0.0,,3.0,3.0,7.0,7.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
5917,2.0,3.0,7.0,0.0,6.0,2.0,0.0,0.0,10.0,0.0,,3.0,3.0,7.0,7.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
5918,2.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,4.0
5919,3.0,3.0,1.0,0.0,4.0,2.0,0.0,0.0,10.0,1.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,4.0
5920,3.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,5.0,0.0,2.0,1.0,3.0,3.0,4.0,3.0
5921,2.0,3.0,1.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,4.0
5922,3.0,3.0,8.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0
5923,3.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,0.0
5924,3.0,2.0,9.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,2.0,1.0,3.0,3.0,5.0,6.0
5925,3.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,2.0,1.0,3.0,3.0,5.0,3.0
5926,3.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,3.0
5927,0.0,3.0,5.0,0.0,6.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,2.0,5.0,4.0,4.0,2.0
5928,2.0,2.0,0.0,1.0,4.0,2.0,0.0,1.0,2.0,1.0,,3.0,3.0,5.0,7.0,0.0,2.0,1.0,1.0,7.0,4.0,1.0
5929,0.0,3.0,8.0,0.0,6.0,2.0,0.0,0.0,10.0,0.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,2.0,5.0,4.0,4.0,0.0
5930,2.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,10.0,0.0,,3.0,3.0,7.0,7.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
5931,2.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,,3.0,3.0,5.0,7.0,0.0,2.0,1.0,1.0,7.0,4.0,3.0
5932,2.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,,3.0,3.0,7.0,5.0,0.0,2.0,1.0,1.0,7.0,4.0,3.0
5933,2.0,2.0,0.0,1.0,4.0,2.0,0.0,1.0,2.0,1.0,,2.0,3.0,7.0,5.0,0.0,2.0,1.0,1.0,7.0,4.0,3.0
5934,3.0,3.0,1.0,0.0,4.0,2.0,0.0,0.0,10.0,1.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,3.0,0.0
5935,0.0,2.0,9.0,1.0,6.0,2.0,0.0,1.0,10.0,0.0,,2.0,1.0,7.0,0.0,0.0,2.0,1.0,1.0,7.0,4.0,6.0
5936,2.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,4.0
5937,3.0,2.0,5.0,0.0,6.0,2.0,0.0,0.0,9.0,0.0,,3.0,3.0,7.0,7.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
5938,4.0,3.0,5.0,0.0,6.0,2.0,0.0,0.0,9.0,0.0,,3.0,3.0,6.0,6.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
5939,3.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,10.0,0.0,,3.0,3.0,6.0,6.0,0.0,2.0,2.0,1.0,7.0,1.0,5.0
5940,0.0,2.0,5.0,0.0,6.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,2.0,5.0,4.0,4.0,2.0
5941,2.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,10.0,1.0,0.0,3.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,0.0
5942,2.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,7.0,1.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,3.0,0.0
5943,2.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,0.0
5944,2.0,2.0,0.0,1.0,8.0,2.0,0.0,1.0,2.0,1.0,,2.0,3.0,5.0,7.0,0.0,2.0,1.0,1.0,7.0,4.0,3.0
5945,3.0,2.0,1.0,0.0,6.0,2.0,0.0,0.0,10.0,0.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,2.0,5.0,4.0,4.0,0.0
5946,2.0,3.0,1.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,2.0,1.0,5.0,3.0,4.0,4.0
5947,0.0,3.0,1.0,0.0,6.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,3.0,7.0,7.0,0.0,2.0,2.0,5.0,4.0,4.0,0.0
5948,3.0,2.0,8.0,1.0,6.0,2.0,0.0,1.0,7.0,0.0,,3.0,0.0,7.0,7.0,0.0,2.0,1.0,2.0,3.0,5.0,6.0
